,created_at,text,datetime,label,onehot
4842,2018-10-13 13:31:27,Happy 243rd Birthday to our GREAT @USNavy! #243NavyBday https://t.co/m1YtoKSHFw,2018-10-13 08:31:27,1,"[0, 0, 1]"
4843,2018-10-13 00:30:16,"Beautiful MAKE AMERICA GREAT AGAIN rally in Lebanon, Ohio. Thank you! #ICYMI, watch here: https://t.co/UGQAmARPKR https://t.co/6nsoV8yTx3",2018-10-12 19:30:16,1,"[0, 0, 1]"
4844,2018-10-12 22:14:44,"The GREAT football (and lacrosse) player, Jim Brown outside the West Wing of the @WhiteHouse. He is also a tremendous man and mentor to many young people! https://t.co/yo7MxoGL6C",2018-10-12 17:14:44,1,"[0, 0, 1]"
4845,2018-10-12 22:02:19,https://t.co/HHTwwbuKa2,2018-10-12 17:02:19,1,"[0, 0, 1]"
4846,2018-10-12 19:37:27,Happy #NationalFarmersDay! With the recent #USMCA our GREAT FARMERS will do better than ever before!! https://t.co/PMS4z2EScY,2018-10-12 14:37:27,-1,"[1, 0, 0]"
4847,2018-10-12 19:10:51,"Don’t miss our GREAT @FLOTUS, Melania, on @ABC @ABC2020 tonight at 10pmE. Enjoy!",2018-10-12 14:10:51,-1,"[1, 0, 0]"
4848,2018-10-12 18:09:17,People have no idea how hard Hurricane Michael has hit the great state of Georgia. I will be visiting both Florida and Georgia early next week. We are working very hard on every area and every state that was hit - we are with you!,2018-10-12 13:09:17,-1,"[1, 0, 0]"
4849,2018-10-12 16:43:13,"PROMISES MADE, PROMISES KEPT! https://t.co/2lk8Fjspe4",2018-10-12 11:43:13,1,"[0, 0, 1]"
4850,2018-10-12 15:57:52,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/EOCLoJJ24B,2018-10-12 10:57:52,1,"[0, 0, 1]"
4851,2018-10-12 14:26:00,PASTOR BRUNSON JUST RELEASED. WILL BE HOME SOON!,2018-10-12 09:26:00,-1,"[1, 0, 0]"
4852,2018-10-12 13:59:06,"My thoughts and prayers are with Pastor Brunson, and we hope to have him safely back home soon!",2018-10-12 08:59:06,-1,"[1, 0, 0]"
4853,2018-10-12 13:54:46,"So nice, everyone wants Ivanka Trump to be the new United Nations Ambassador. She would be incredible, but I can already hear the chants of Nepotism! We have great people that want the job.",2018-10-12 08:54:46,-1,"[1, 0, 0]"
4854,2018-10-12 13:42:04,Working very hard on Pastor Brunson!,2018-10-12 08:42:04,-1,"[1, 0, 0]"
4855,2018-10-11 16:21:53,https://t.co/xJ9QYGMJXa,2018-10-11 11:21:53,0,"[0, 1, 0]"
4856,2018-10-11 14:43:33,https://t.co/rsxEwbFZht,2018-10-11 09:43:33,-1,"[1, 0, 0]"
4857,2018-10-11 14:41:01,https://t.co/h47S6T9u8V,2018-10-11 09:41:01,-1,"[1, 0, 0]"
4858,2018-10-11 03:44:00,"Florida Highway Patrol Troopers are all en route to the Panhandle, from all across the state of Florida - to help those affected by #HurricaneMichael. If you see them, be sure to shake their hands and say THANK YOU! #LESM https://t.co/rB7uNBudY5",2018-10-10 22:44:00,-1,"[1, 0, 0]"
4859,2018-10-11 01:35:15,Thank you to @FEMA and all First Responders! #HurricaneMichael https://t.co/vwN8BbrkkJ,2018-10-10 20:35:15,-1,"[1, 0, 0]"
4860,2018-10-11 01:33:21,Thank you Jacksonville Sheriff’s Office! #HurricaneMichael https://t.co/fuy7stLMJI,2018-10-10 20:33:21,-1,"[1, 0, 0]"
4861,2018-10-11 01:00:18,"Massive overflow crowd tonight in Erie, Pennsylvania. THANK YOU to everyone who came out and joined us. Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/FkPNNVpccX",2018-10-10 20:00:18,-1,"[1, 0, 0]"
4862,2018-10-11 00:52:29,"Thank you Erie, Pennsylvania! Remember to get out and VOTE! #MAGA???? https://t.co/X8IEW8h9qP",2018-10-10 19:52:29,-1,"[1, 0, 0]"
4863,2018-10-10 21:01:55,Couldn’t let these great people down. They have been lined up since last night - see you soon Pennsylvania! https://t.co/jSrsmncw85,2018-10-10 16:01:55,-1,"[1, 0, 0]"
4864,2018-10-10 19:52:23,"Departing the @WhiteHouse for Erie, Pennsylvania. I cannot disappoint the thousands of people that are there - and the thousands that are going. I look forward to seeing everyone this evening.",2018-10-10 14:52:23,1,"[0, 0, 1]"
4865,2018-10-10 16:05:55,"We are with you Florida! https://t.co/qzrVLeFbyF
https://t.co/HVVhSmBg7S https://t.co/rcB6OCwLeH",2018-10-10 11:05:55,-1,"[1, 0, 0]"
4866,2018-10-10 13:01:05,"Despite so many positive events and victories, Media Reseach Center reports that 92% of stories on Donald Trump are negative on ABC, CBS and ABC. It is FAKE NEWS! Don’t worry, the Failing New York Times didn’t even put the Brett Kavanaugh victory on the Front Page yesterday-A17!",2018-10-10 08:01:05,1,"[0, 0, 1]"
4867,2018-10-10 12:47:01,Walker Stapleton is running as the highly respected Republican Candidate for Governor of the Great State of Colorado. His credentials and talents are impeccable. He has my complete and total Endorsement!,2018-10-10 07:47:01,1,"[0, 0, 1]"
4868,2018-10-10 01:23:49,"THANK YOU IOWA &amp; NEBRASKA! VOTE, VOTE, VOTE! https://t.co/0pWiwCHGbh https://t.co/tzkiQ4IlEd",2018-10-09 20:23:49,1,"[0, 0, 1]"
4869,2018-10-10 01:18:12,https://t.co/CPf3oxgdRX,2018-10-09 20:18:12,1,"[0, 0, 1]"
4870,2018-10-10 01:09:41,Beautiful evening in Iowa. GOD BLESS THE U.S.A.! #MAGA???? https://t.co/Zi0rwyajrz,2018-10-09 20:09:41,1,"[0, 0, 1]"
4871,2018-10-09 21:39:22,.@FLGovScott has been relentless in securing the funding to fix the algae problem from Lake Okeechobee - we will solve this! Congress must follow through on the Government’s plan on the Everglades Reservoir. Bill Nelson has been no help!,2018-10-09 16:39:22,1,"[0, 0, 1]"
4872,2018-10-09 19:08:57,“President Donald J. Trump Approves Florida Emergency Declaration” https://t.co/TnTDCvs41W,2018-10-09 14:08:57,0,"[0, 1, 0]"
4873,2018-10-09 16:36:48,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/3vYfDmpqiH,2018-10-09 11:36:48,1,"[0, 0, 1]"
4874,2018-10-09 16:07:03,"FLORIDA - It is imperative that you heed the directions of your State and Local Officials. Please be prepared, be careful and be SAFE! 
#HurricaneMichael https://t.co/VP6PBXfzm9 https://t.co/aKmaDNgZve",2018-10-09 11:07:03,1,"[0, 0, 1]"
4875,2018-10-09 16:00:05,"...Looks to be a Cat. 3 which is even more intense than Florence. Good news is, the folks in the Pan Handle can take care of anything. @FEMA and First Responders are ready - be prepared! #HurricaneMichael",2018-10-09 11:00:05,1,"[0, 0, 1]"
4876,2018-10-09 16:00:04,"Hurricane on its way to the Florida Pan Handle with major elements arriving tomorrow. Could also hit, in later stage, parts of Georgia, and unfortunately North Carolina, and South Carolina, again...",2018-10-09 11:00:04,1,"[0, 0, 1]"
4877,2018-10-09 14:18:47,Big announcement with my friend Ambassador Nikki Haley in the Oval Office at 10:30am.,2018-10-09 09:18:47,1,"[0, 0, 1]"
4878,2018-10-09 13:10:01,"Will be going to Iowa tonight for Rally, and more! The Farmers (and all) are very happy with USMCA!",2018-10-09 08:10:01,1,"[0, 0, 1]"
4879,2018-10-09 12:37:55,Great evening last night at the White House honoring Justice Kavanaugh and family. Our country is very proud of them!,2018-10-09 07:37:55,1,"[0, 0, 1]"
4880,2018-10-09 12:32:46,"The paid D.C. protesters are now ready to REALLY protest because they haven’t gotten their checks - in other words, they weren’t paid! Screamers in Congress, and outside, were far too obvious - less professional than anticipated by those paying (or not paying) the bills!",2018-10-09 07:32:46,1,"[0, 0, 1]"
4881,2018-10-09 01:34:56,https://t.co/4ySIkmfllE,2018-10-08 20:34:56,1,"[0, 0, 1]"
4882,2018-10-08 23:43:34,https://t.co/k2bOxapRtR,2018-10-08 18:43:34,1,"[0, 0, 1]"
4883,2018-10-08 19:44:49,Great to see @AGPamBondi launch a cutting-edge statewide school safety APP in Florida today - named by Parkland Survivors. BIG PRIORITY and Florida is getting it done! #FortifyFL,2018-10-08 14:44:49,-1,"[1, 0, 0]"
4884,2018-10-08 19:37:36,"Every day, our police officers race into darkened allies, deserted streets, &amp; onto the doorsteps of the most hardened criminals. They see the worst of humanity &amp; they respond with the best of the American Spirit. America’s LEOs have earned the everlasting gratitude of our Nation! https://t.co/RquS91Vz7o",2018-10-08 14:37:36,-1,"[1, 0, 0]"
4885,2018-10-08 19:27:41,We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK – now and FOREVER! #IACP2018 https://t.co/nvUUIuvouj,2018-10-08 14:27:41,-1,"[1, 0, 0]"
4886,2018-10-08 18:57:07,America’s police officers have earned the everlasting gratitude of our Nation. In moments of danger &amp; despair you are the reason we never lose hope – because there are men &amp; women in uniform who face down evil &amp; stand for all that is GOOD and JUST and DECENT and RIGHT! #IACP2018 https://t.co/N0Dq50DkbP,2018-10-08 13:57:07,-1,"[1, 0, 0]"
4887,2018-10-08 18:32:51,"It was my great honor to address the International Association of Chiefs of Police Annual Convention in Orlando, Florida. Thank you! #IACP2018 #LESM https://t.co/Z0nY5bSNr6",2018-10-08 13:32:51,-1,"[1, 0, 0]"
4888,2018-10-08 15:31:51,"Departing Washington, D.C. for the International Association of Chiefs of Police Annual Convention in Orlando, Florida. Look forward to seeing everyone soon! #IACP2018 https://t.co/EwSd7IU9t1",2018-10-08 10:31:51,1,"[0, 0, 1]"
4889,2018-10-08 13:36:11,"Christopher Columbus’s spirit of determination &amp; adventure has provided inspiration to generations of Americans. On #ColumbusDay, we honor his remarkable accomplishments as a navigator, &amp; celebrate his voyage into the unknown expanse of the Atlantic Ocean. https://t.co/Mg3dxRfPuN",2018-10-08 08:36:11,1,"[0, 0, 1]"
4890,2018-10-07 14:42:25,".@SecPompeo had a good meeting with Chairman Kim today in Pyongyang. Progress made on Singapore Summit Agreements! I look forward to seeing Chairman Kim again, in the near future. https://t.co/bUa2pkq80s",2018-10-07 09:42:25,1,"[0, 0, 1]"
4891,2018-10-07 01:21:22,"You don’t hand matches to an arsonist, and you don’t give power to an angry left-wing mob. Democrats have become too EXTREME and TOO DANGEROUS to govern. Republicans believe in the rule of law - not the rule of the mob. VOTE REPUBLICAN!",2018-10-06 20:21:22,1,"[0, 0, 1]"
4892,2018-10-07 01:15:00,"Beautiful evening in Topeka, Kansas. VOTE, VOTE, VOTE! #MAGA https://t.co/bomRqsaYfm",2018-10-06 20:15:00,1,"[0, 0, 1]"
4893,2018-10-07 00:49:56,"Thank you Kansas - I love you! 
https://t.co/ymCFNr9WQY",2018-10-06 19:49:56,1,"[0, 0, 1]"
4894,2018-10-06 21:57:09,"The crowd in front of the U.S. Supreme Court is tiny, looks like about 200 people (&amp; most are onlookers) - that wouldn’t even fill the first couple of rows of our Kansas Rally, or any of our Rallies for that matter! The Fake News Media tries to make it look sooo big, &amp; it’s not!",2018-10-06 16:57:09,1,"[0, 0, 1]"
4895,2018-10-06 20:15:30,"I applaud and congratulate the U.S. Senate for confirming our GREAT NOMINEE, Judge Brett Kavanaugh, to the United States Supreme Court. Later today, I will sign his Commission of Appointment, and he will be officially sworn in. Very exciting!",2018-10-06 15:15:30,1,"[0, 0, 1]"
4896,2018-10-06 20:06:01,"I have asked Steve Daines, our great Republican Senator from Montana, to attend his daughter Annie’s wedding rather than coming to today’s vote. Steve was ready to do whatever he had to, but we had the necessary number. To the Daines Family, congratulations-have a wonderful day!",2018-10-06 15:06:01,1,"[0, 0, 1]"
4897,2018-10-06 16:08:57,"Women for Kavanaugh, and many others who support this very good man, are gathering all over Capitol Hill in preparation for a 3-5 P.M. VOTE. It is a beautiful thing to see - and they are not paid professional protesters who are handed expensive signs. Big day for America!",2018-10-06 11:08:57,1,"[0, 0, 1]"
4898,2018-10-06 14:40:53,"Women for Kavanaugh, and many others who support this very good man, are gathering all over Capital Hill in preparation for a 3-5 P.M. VOTE. It is a beautiful thing to see - and they are not paid professional protesters who are handed expensive signs. Big day for America!",2018-10-06 09:40:53,1,"[0, 0, 1]"
4899,2018-10-05 14:59:41,Very proud of the U.S. Senate for voting “YES” to advance the nomination of Judge Brett Kavanaugh!,2018-10-05 09:59:41,1,"[0, 0, 1]"
4900,2018-10-05 13:06:08,Just out: 3.7% Unemployment is the lowest number since 1969!,2018-10-05 08:06:08,0,"[0, 1, 0]"
4901,2018-10-05 13:03:06,"The very rude elevator screamers are paid professionals only looking to make Senators look bad. Don’t fall for it! Also, look at all of the professionally made identical signs. Paid for by Soros and others. These are not signs made in the basement from love! #Troublemakers",2018-10-05 08:03:06,0,"[0, 1, 0]"
4902,2018-10-05 01:03:25,"Beautiful evening in Rochester, Minnesota. VOTE, VOTE, VOTE! https://t.co/SyxrxvTpZE",2018-10-04 20:03:25,0,"[0, 1, 0]"
4903,2018-10-05 00:52:20,"Thank you Minnesota - I love you!
https://t.co/eQC2NqdIil",2018-10-04 19:52:20,0,"[0, 1, 0]"
4904,2018-10-04 22:58:21,"Just made my second stop in Minnesota for a MAKE AMERICA GREAT AGAIN rally. We need to elect @KarinHousley to the U.S. Senate, and we need the strong leadership of @TomEmmer, @Jason2CD, @JimHagedornMN and @PeteStauber in the U.S. House!",2018-10-04 17:58:21,0,"[0, 1, 0]"
4905,2018-10-04 22:17:48,Congressman Bishop is doing a GREAT job! He helped pass tax reform which lowered taxes for EVERYONE! Nancy Pelosi is spending hundreds of thousands of dollars on his opponent because they both support a liberal agenda of higher taxes and wasteful spending!,2018-10-04 17:17:48,0,"[0, 1, 0]"
4906,2018-10-04 19:29:27,“U.S. Stocks Widen Global Lead” https://t.co/Snhv08ulcO,2018-10-04 14:29:27,-1,"[1, 0, 0]"
4907,2018-10-04 19:17:28,Statement on National Strategy for Counterterrorism: https://t.co/ajFBg9Elsj https://t.co/Qr56ycjMAV,2018-10-04 14:17:28,-1,"[1, 0, 0]"
4908,2018-10-04 17:38:08,"Working hard, thank you! https://t.co/6HQVaEXH0I",2018-10-04 12:38:08,-1,"[1, 0, 0]"
4909,2018-10-04 14:17:01,"This is now the 7th. time the FBI has investigated Judge Kavanaugh. If we made it 100, it would still not be good enough for the Obstructionist Democrats.",2018-10-04 09:17:01,1,"[0, 0, 1]"
4910,2018-10-04 13:54:58,"This is a very important time in our country. Due Process, Fairness and Common Sense are now on trial!",2018-10-04 08:54:58,0,"[0, 1, 0]"
4911,2018-10-04 13:34:16,"Our country’s great First Lady, Melania, is doing really well in Africa. The people love her, and she loves them! It is a beautiful thing to see.",2018-10-04 08:34:16,0,"[0, 1, 0]"
4912,2018-10-04 12:16:41,"The harsh and unfair treatment of Judge Brett Kavanaugh is having an incredible upward impact on voters. The PEOPLE get it far better than the politicians. Most importantly, this great life cannot be ruined by mean &amp; despicable Democrats and totally uncorroborated allegations!",2018-10-04 07:16:41,0,"[0, 1, 0]"
4913,2018-10-04 02:23:11,"Wow, such enthusiasm and energy for Judge Brett Kavanaugh. Look at the Energy, look at the Polls. Something very big is happening. He is a fine man and great intellect. The country is with him all the way!",2018-10-03 21:23:11,0,"[0, 1, 0]"
4914,2018-10-04 00:01:09,"My thoughts and prayers are with the Florence County Sheriff’s Office and the Florence Police Department tonight, in South Carolina. We are forever grateful for what our Law Enforcement Officers do 24/7/365. https://t.co/ZwDmDthItD",2018-10-03 19:01:09,0,"[0, 1, 0]"
4915,2018-10-03 14:35:48,"Just spoke to President-Elect Andres Manuel Lopez Obrador of Mexico. Great call, we will work well together!",2018-10-03 09:35:48,-1,"[1, 0, 0]"
4916,2018-10-03 14:29:25,I see it each time I go out to Rallies in order to help some of our great Republican candidates. VOTERS ARE REALLY ANGRY AT THE VICIOUS AND DESPICABLE WAY DEMOCRATS ARE TREATING BRETT KAVANAUGH! He and his wonderful family deserve much better.,2018-10-03 09:29:25,-1,"[1, 0, 0]"
4917,2018-10-03 14:13:42,"Mexico, Canada and the United States are a great partnership and will be a very formidable trading force. We will now, because of the USMCA, work very well together. Great Spirit!",2018-10-03 09:13:42,-1,"[1, 0, 0]"
4918,2018-10-03 14:05:28,"Blowout numbers on New Jobs and, separately, Services. Market up!",2018-10-03 09:05:28,-1,"[1, 0, 0]"
4919,2018-10-03 14:02:10,"Thank you to Congressman Tom Reed of New York for your wonderful comments on our great new Trade Deal with Mexico and Canada, the USMCA. I have long ago given you my Full Endorsement, and for good reason. Keep up the Great Work! @Varneyco",2018-10-03 09:02:10,-1,"[1, 0, 0]"
4920,2018-10-03 13:23:34,Thank you Governor Phil Bryant - it was my great honor to be there! #MAGA https://t.co/UbY7Qu2fMt,2018-10-03 08:23:34,-1,"[1, 0, 0]"
4921,2018-10-03 13:16:08,https://t.co/w04sqlMIYm,2018-10-03 08:16:08,-1,"[1, 0, 0]"
4922,2018-10-03 13:04:02,"The Stock Market just reached an All-Time High during my Administration for the 102nd Time, a presidential record, by far, for less than two years. So much potential as Trade and Military Deals are completed.",2018-10-03 08:04:02,-1,"[1, 0, 0]"
4923,2018-10-03 12:53:35,"The Failing New York Times did something I have never seen done before. They used the concept of “time value of money” in doing a very old, boring and often told hit piece on me. Added up, this means that 97% of their stories on me are bad. Never recovered from bad election call!",2018-10-03 07:53:35,-1,"[1, 0, 0]"
4924,2018-10-03 12:35:52,"Congressman @PeteSessions of Texas is a true fighter and patriot. Highly respected in D.C. by all, he always gets what his district, and our country, wants and needs. Strong on Crime, Border, Military, Vets and 2nd Amendment. Pete has my Full and Total Endorsement. A great guy!",2018-10-03 07:35:52,-1,"[1, 0, 0]"
4925,2018-10-03 02:58:22,"Thank you Mississippi - Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/npnRirjcFG",2018-10-02 21:58:22,-1,"[1, 0, 0]"
4926,2018-10-03 02:18:03,"Today, my Administration provided HISTORIC levels of funding to improve school safety through STOP School Violence grants – a top priority for @sandyhook. I am committed to keeping our children SAFE in their schools!",2018-10-02 21:18:03,-1,"[1, 0, 0]"
4927,2018-10-03 02:15:03,"“National wage growth is at the highest it’s been in nearly 17 months -- and, according to a new study released by Glassdoor, it’s not expected to slow down anytime soon....” https://t.co/G0Ts6yVqF9",2018-10-02 21:15:03,-1,"[1, 0, 0]"
4928,2018-10-03 01:25:33,GOD BLESS THE U.S.A.! #MAGA???? https://t.co/pquqyy5S3G,2018-10-02 20:25:33,-1,"[1, 0, 0]"
4929,2018-10-03 01:18:08,Thank you Mississippi - I love you! https://t.co/eH6x1NBNQG,2018-10-02 20:18:08,-1,"[1, 0, 0]"
4930,2018-10-02 21:20:05,This is really an incredible time for our Nation - WE are RESPECTED AGAIN! https://t.co/94KusYcDAj,2018-10-02 16:20:05,-1,"[1, 0, 0]"
4931,2018-10-02 18:18:35,“USMCA Wins Praise as a Victory for American Industries and Workers”??https://t.co/UWhPhNXiiL https://t.co/eBVv0nXXRT,2018-10-02 13:18:35,1,"[0, 0, 1]"
4932,2018-10-02 17:22:36,Proud of our great First Lady - and she loves doing this! https://t.co/VD7wlqeJoR,2018-10-02 12:22:36,0,"[0, 1, 0]"
4933,2018-10-02 16:18:58,"Yesterday, it was my great honor to present the Medal of Honor to Ronald J. Shurer II, for his actions on April 6, 2008, when he braved enemy fire to treat multiple injured Soldiers. Read more: https://t.co/Nrrcp2JJUL https://t.co/A0KLHmIPZs",2018-10-02 11:18:58,0,"[0, 1, 0]"
4934,2018-10-02 16:08:25,THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU’RE TIRED OF WINNING!,2018-10-02 11:08:25,0,"[0, 1, 0]"
4935,2018-10-02 15:02:03,Great reviews on the new USMCA. Thank you! Mexico and Canada will be wonderful partners in Trade (and more) long into the future.,2018-10-02 10:02:03,-1,"[1, 0, 0]"
4936,2018-10-02 14:52:52,"Happy 7th birthday to Tristan, a very special member of the Trump family!",2018-10-02 09:52:52,0,"[0, 1, 0]"
4937,2018-10-02 00:50:23,WOW - THANK YOU TENNESSEE! https://t.co/38UUDqfIz5,2018-10-01 19:50:23,0,"[0, 1, 0]"
4938,2018-10-02 00:37:49,Thank you Tennessee - I love you! https://t.co/1swpoY7F5x,2018-10-01 19:37:49,0,"[0, 1, 0]"
4939,2018-10-02 00:25:44,https://t.co/5UmYGFLyLK,2018-10-01 19:25:44,0,"[0, 1, 0]"
4940,2018-10-01 12:08:26,News conference on the USMCA this morning at 11:00 - Rose Garden of White House.,2018-10-01 07:08:26,-1,"[1, 0, 0]"
4941,2018-10-01 10:56:22,Congratulations to Mexico and Canada!,2018-10-01 05:56:22,-1,"[1, 0, 0]"
4942,2018-10-01 10:53:28,"....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduces Trade Barriers to the U.S. and will bring all three Great Nations together in competition with the rest of the world. The USMCA is a historic transaction!",2018-10-01 05:53:28,-1,"[1, 0, 0]"
4943,2018-10-01 10:40:24,".....deficiencies and mistakes in NAFTA, greatly opens markets to our Farmers and Manufacturers, reduce Trade Barriers to the U.S. and will bring all three Great Nations closer together in competition with the rest of the world. The USMCA is a historic transaction!",2018-10-01 05:40:24,-1,"[1, 0, 0]"
4944,2018-10-01 10:30:08,"Late last night, our deadline, we reached a wonderful new Trade Deal with Canada, to be added into the deal already reached with Mexico. The new name will be The United States Mexico Canada Agreement, or USMCA. It is a great deal for all three countries, solves the many......",2018-10-01 05:30:08,-1,"[1, 0, 0]"
4945,2018-09-30 18:56:27,"Wow! Just starting to hear the Democrats, who are only thinking Obstruct and Delay, are starting to put out the word that the “time” and “scope” of FBI looking into Judge Kavanaugh and witnesses is not enough. Hello! For them, it will never be enough - stay tuned and watch!",2018-09-30 13:56:27,-1,"[1, 0, 0]"
4946,2018-09-30 17:47:03,"So if African-American unemployment is now at the lowest number in history, median income the highest, and you then add all of the other things I have done, how do Democrats, who have done NOTHING for African-Americans but TALK, win the Black Vote?  And it will only get better!",2018-09-30 12:47:03,-1,"[1, 0, 0]"
4947,2018-09-30 16:57:45,"Like many, I don’t watch Saturday Night Live (even though I past hosted it) - no longer funny, no talent or charm. It is just a political ad for the Dems. Word is that Kanye West, who put on a MAGA hat after the show (despite being told “no”), was great. He’s leading the charge!",2018-09-30 11:57:45,-1,"[1, 0, 0]"
4948,2018-09-30 02:49:55,"NBC News incorrectly reported (as usual) that I was limiting the FBI investigation of Judge Kavanaugh, and witnesses, only to certain people. Actually, I want them to interview whoever they deem appropriate, at their discretion. Please correct your reporting!",2018-09-29 21:49:55,-1,"[1, 0, 0]"
4949,2018-09-30 00:52:25,Thank you West Virginia - I love you! https://t.co/Ou2umCfKp9,2018-09-29 19:52:25,-1,"[1, 0, 0]"
4950,2018-09-30 00:51:22,https://t.co/BxlF4grr9k,2018-09-29 19:51:22,-1,"[1, 0, 0]"
4951,2018-09-29 20:36:43,"Heading to West Virginia now. Big Rally. Will be live on @FoxNews tonight. Long lines, but will be great!",2018-09-29 15:36:43,-1,"[1, 0, 0]"
4952,2018-09-29 20:33:51,"Senator Richard Blumenthal must talk about his fraudulent service in Vietnam, where for 12 years he told the people of Connecticut, as their Attorney General, that he was a great Marine War Hero. Talked about his many battles of near death, but was never in Vietnam. Total Phony!",2018-09-29 15:33:51,-1,"[1, 0, 0]"
4953,2018-09-29 00:27:17,"Just started, tonight, our 7th FBI investigation of Judge Brett Kavanaugh. He will someday be recognized as a truly great Justice of The United States Supreme Court!",2018-09-28 19:27:17,-1,"[1, 0, 0]"
4954,2018-09-27 22:46:17,"Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democrats’ search and destroy strategy is disgraceful and this process has been a total sham and effort to delay, obstruct, and resist. The Senate must vote!",2018-09-27 17:46:17,0,"[0, 1, 0]"
4955,2018-09-26 23:52:51,https://t.co/9o5gZlJiTd,2018-09-26 18:52:51,-1,"[1, 0, 0]"
4956,2018-09-26 20:48:12,"Join me this Saturday in Wheeling, West Virginia at 7pmE! Tickets: https://t.co/JyRaBps0eR https://t.co/hiruLIxa7w",2018-09-26 15:48:12,1,"[0, 0, 1]"
4957,2018-09-26 17:34:34,"Congressman Lee Zeldin is doing a fantastic job in D.C. Tough and smart, he loves our Country and will always be there to do the right thing. He has my Complete and Total Endorsement!",2018-09-26 12:34:34,1,"[0, 0, 1]"
4958,2018-09-26 17:26:54,"China is actually placing propaganda ads in the Des Moines Register and other papers, made to look like news. That’s because we are beating them on Trade, opening markets, and the farmers will make a fortune when this is over! https://t.co/ppdvTX7oz1",2018-09-26 12:26:54,1,"[0, 0, 1]"
4959,2018-09-26 16:47:06,"Avenatti is a third rate lawyer who is good at making false accusations, like he did on me and like he is now doing on Judge Brett Kavanaugh. He is just looking for attention and doesn’t want people to look at his past record and relationships - a total low-life!",2018-09-26 11:47:06,0,"[0, 1, 0]"
4960,2018-09-26 10:57:30,Jobless Claims fell to their lowest level in 49 years!,2018-09-26 05:57:30,-1,"[1, 0, 0]"
4961,2018-09-26 10:54:59,"Consumer confidence hits an 18 year high, close to breaking the all-time record. A big jump from last 8 years. People are excited about the USA again! We are getting Bigger and Richer and Stronger. WAY MORE TO GO!",2018-09-26 05:54:59,-1,"[1, 0, 0]"
4962,2018-09-26 02:55:20,The Democrats are playing a high level CON GAME in their vicious effort to destroy a fine person. It is called the politics of destruction. Behind the scene the Dems are laughing. Pray for Brett Kavanaugh and his family!,2018-09-25 21:55:20,-1,"[1, 0, 0]"
4963,2018-09-26 02:38:54,“These law enforcement people took the law into their own hands when it came to President Trump.” @LindseyGrahamSC,2018-09-25 21:38:54,-1,"[1, 0, 0]"
4964,2018-09-25 22:06:33,73rd Session of the United Nations General Assembly #UNGA https://t.co/xJyx7RrH5F,2018-09-25 17:06:33,-1,"[1, 0, 0]"
4965,2018-09-25 20:27:25,"“Consumer confidence rose in September, notching its highest level in about 18 years. The Consumer Board's index rose to 138.4 this month from 134.7 in August...” https://t.co/ZbxjnrRvAX",2018-09-25 15:27:25,0,"[0, 1, 0]"
4966,2018-09-25 19:28:26,“Remarks by President Trump at a Luncheon Hosted by the Secretary-General of the United Nations” https://t.co/ShHaLmoSDL https://t.co/k62KGgD8j6,2018-09-25 14:28:26,0,"[0, 1, 0]"
4967,2018-09-25 17:19:44,“Remarks by President Trump to the 73rd Session of the United Nations General Assembly” ??https://t.co/Oshhko61zY https://t.co/Fm8LSse417,2018-09-25 12:19:44,0,"[0, 1, 0]"
4968,2018-09-25 16:45:36,Rush Limbaugh to Republicans: “You can kiss the MIDTERMS goodbye if you don’t get highly qualified Kavanaugh approved.”,2018-09-25 11:45:36,0,"[0, 1, 0]"
4969,2018-09-25 16:37:43,Thank you Dr. Jeffress! https://t.co/cm7NjQh0ti,2018-09-25 11:37:43,0,"[0, 1, 0]"
4970,2018-09-25 16:36:02,Thank you Mark! https://t.co/NVGs6WbQe2,2018-09-25 11:36:02,0,"[0, 1, 0]"
4971,2018-09-25 15:27:35,https://t.co/h43dehf0WV,2018-09-25 10:27:35,0,"[0, 1, 0]"
4972,2018-09-25 13:14:04,Will be speaking at the United Nations this morning. Our country is much stronger and much richer than it was when I took office less than two years ago. We are also MUCH safer!,2018-09-25 08:14:04,0,"[0, 1, 0]"
4973,2018-09-25 10:53:41,"Despite requests, I have no plans to meet Iranian President Hassan Rouhani. Maybe someday in the future. I am sure he is an absolutely lovely man!",2018-09-25 05:53:41,0,"[0, 1, 0]"
4974,2018-09-25 10:41:20,Republican Party Favorability is the highest it has been in 7 years - 3 points higher than Democrats!  Gallup,2018-09-25 05:41:20,0,"[0, 1, 0]"
4975,2018-09-25 02:50:09,"The Democrats are working hard to destroy a wonderful man, and a man who has the potential to be one of our greatest Supreme Court Justices ever, with an array of False Accusations the likes of which have never been seen before!",2018-09-24 21:50:09,0,"[0, 1, 0]"
4976,2018-09-25 02:38:39,REMEMBER THE MIDTERMS!,2018-09-24 21:38:39,0,"[0, 1, 0]"
